ID_CNT_CONTRATO,NUMEROCONTRATO,PRECIOCONTRATO,FECHACONCERTACION,FECHAENTREGADESDE,FECHAENTREGAHASTA,tipoContrato_DESCRIPCION,OPERADORCOMERCIAL,MONEDA,ESTADOCONTRATO,CLIENTE_RAZONSOCIAL_CABECERA,PRODUCTO,PROVEEDOR_RAZONSOCIAL_CABECERA,CANTIDAD,CANTIDADORIGINAL,CANTIDADENTREGADA,CANTIDADLIQUIDADA,LUGARENTREGA,ZC,LOCALIDAD_LUGARENTREGA,PROVINCIA_LUGARENTREGA,NEGOCIO,MOTIVOOPERACION,COSECHA
2543,2811261.0,175.0,2018-02-01,2018-02-01,2018-03-03,Precio Fijo,smonteoliva,Dolares,TERMINADO,Y.P.F. S.A,CEBADA FORRAJERA,,300.0,300.0,300.0,300.0,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,17/18
300849,,,2024-12-23,2025-06-01,2025-06-30,Precio a Fijar,aceriani,Dolares,ENTREGADO,QUANTA S.A.,MAIZ,,105.577,105.577,105.577,0.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
2580,2811776.0,190.0,2018-03-08,2018-03-08,2018-04-07,Precio Fijo,parrigone,Dolares,TERMINADO,VITERRA ACOPIO S. A.,CEBADA FORRAJERA,,243.61,240.0,243.61,243.61,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
2728,2840861.0,150.0,2018-01-25,2018-07-01,2018-07-31,Precio Fijo,mlujan,Dolares,TERMINADO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,60.88,60.0,60.88,60.88,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
303034,,171.0,2025-08-11,2025-08-11,2025-09-10,Precio Fijo,parrigone,Dolares,ENTREGADO,AGRO-VULCAN SA,MAIZ,GRANAR S.A.,210.0,210.0,210.0,210.0,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,24/25
303051,,415.0,2025-08-11,2025-08-11,2025-09-30,Precio Fijo,msiro,Dolares,CONFIRMADO,BUNGE ARGENTINA S.A.,"SOLMIX 28-5,2",,120.0,120.0,53.65,120.0,BUNGE GUIDE,UP RIVER,ROSARIO,Santa Fe,Agro Insumos,Compra,25/26
303318,,203.0,2025-08-12,2025-08-12,2025-09-11,Precio Fijo,mnunez,Dolares,TERMINADO,NVD PARTICIPACIONES S.A.,TRIGO PAN,NEGOCIOS DE GRANOS S.A.,240.0,240.0,240.0,240.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
303146,,,2025-08-11,2025-08-11,2025-09-10,Precio a Fijar,jveiga,Dolares,TERMINADO,GUALEGUAY CEREALES SA,TRIGO PAN,ENRIQUE R. ZENI Y CIA. S.A.,119.9,120.0,119.9,119.9,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
2998,2811460.0,185.0,2018-02-15,2018-02-15,2018-03-31,Precio Fijo,dmanzor,Dolares,TERMINADO,BLD AGRO S.A.,CEBADA FORRAJERA,BLD SA,30.0,30.0,30.0,30.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
301004,,,2025-04-03,2025-04-03,2025-05-03,Precio a Fijar,calba,Dolares,ENTREGADO,AGRO JOANDALA SRL,SOJA,,524.728,600.0,524.728,0.0,VITERRA AMENABAR,AMENABAR,AMENABAR,Santa Fe,Operac Primarias,Compra,24/25
304710,,0.01,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,msiro,Dolares,ANULADO,VITERRA ARGENTINA S.A.,DUAL GOLD,,5.0,5.0,0.0,0.0,VITERRA  AMERICA,AMERICA,AMERICA,Buenos Aires,Agro Insumos,Venta,25/26
304721,,0.01,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,msiro,Dolares,ANULADO,VITERRA ARGENTINA S.A.,GESAPRIM,,5.0,5.0,0.0,0.0,VITERRA  AMERICA,AMERICA,AMERICA,Buenos Aires,Agro Insumos,Venta,25/26
2528,2811056.0,165.0,2018-01-22,2018-01-22,2018-02-21,Precio Fijo,smonteoliva,Dolares,TERMINADO,Y.P.F. S.A,CEBADA FORRAJERA,,30.0,30.0,30.0,30.0,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,17/18
300718,,490.0,2025-05-16,2026-01-15,2025-12-31,Precio Fijo,egonzalez,Dolares,CONFIRMADO,SANDA S.A,UREA GRANULADA,,600.0,600.0,0.0,600.0,MOVIPORT,UP RIVER,SAN NICOLAS,Buenos Aires,Agro Insumos,Venta,
304817,,226500.0,2025-08-20,2025-08-20,2025-09-19,Precio Fijo,jveiga,Pesos Argentinos,TERMINADO,RIBOLDI S.A.,MAIZ,SESNICH - VILLALONGA CEREALES SA,60.36,60.36,60.36,60.36,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
2534,2811156.0,170.0,2018-01-26,2018-01-26,2018-02-25,Precio Fijo,smonteoliva,Dolares,TERMINADO,LARTIRIGOYEN S.A.,CEBADA FORRAJERA,,1000.0,1000.0,1000.0,1000.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
303045,,298.5,2025-08-11,2026-03-15,2026-04-14,Precio Fijo,edibaggio,Dolares,CONFIRMADO,DELFINO LLOBET SRL,GIRASOL OLEICO,,400.0,400.0,0.0,0.0,VITERRA DAIREAUX,DAIREAUX,DAIREAUX,Buenos Aires,Operac Primarias,Compra,25/26
303335,,,2025-08-12,2025-08-12,2025-09-11,Precio a Fijar,edibaggio,Dolares,ENTREGADO,CHEMOTECNICA SOCIEDAD ANONIMA,SOJA,CORTINA-BERUATTO S.A.,11.74,11.74,11.74,11.74,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
2734,2840901.0,150.0,2018-01-26,2018-07-01,2018-07-31,Precio Fijo,jveiga,Dolares,TERMINADO,COTAGRO COOP.AGROP.LTDA.,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,295.46,300.0,295.46,295.46,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
301001,,,2025-04-01,2025-04-01,2025-05-30,Precio a Fijar,gmunoz,Dolares,ENTREGADO,ARGENMILLA SA IND COMERCIAL AGRICOLA Y GANAD,MAIZ,,115.872,149.319,115.872,115.872,VITERRA AMENABAR,AMENABAR,AMENABAR,Santa Fe,Operac Primarias,Compra,24/25
2939,2950030.0,180.0,2018-03-23,2018-12-01,2019-01-31,Precio Fijo,ccampane,Dolares,TERMINADO,SYNGENTA AGRO SA,CEBADA FORRAJERA,ENRIQUE R. ZENI Y CIA. S.A.,560.25,550.0,560.25,560.25,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,18/19
301078,,,2025-04-28,2025-04-28,2025-06-02,Precio a Fijar,gmunoz,Dolares,ENTREGADO,MAEFA SA,MAIZ,,533.061,533.061,533.061,493.857,VITERRA AMENABAR,AMENABAR,AMENABAR,Santa Fe,Operac Primarias,Compra,24/25
301080,,,2025-04-29,2025-04-29,2025-05-29,Precio a Fijar,rtobaldi,Dolares,ENTREGADO,FRANCESCHINA NELSO OMAR,SOJA 2 BS,,180.0,180.0,180.0,20.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
301079,,,2025-04-28,2025-04-28,2025-05-28,Precio a Fijar,sgarcia,Dolares,CONFIRMADO,CAPIVARA SA,GIRASOL,,150.0,150.0,145.44,0.0,VITERRA QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Operac Primarias,Compra,24/25
301103,,,2025-05-09,2025-05-09,2025-06-08,Precio a Fijar,calba,Dolares,ENTREGADO,NAZARETH AGROPECUARIA S.A.,SOJA,,890.411,890.411,890.411,750.0,VITERRA AMENABAR,AMENABAR,AMENABAR,Santa Fe,Operac Primarias,Compra,24/25
301077,,,2025-04-28,2025-04-28,2025-05-28,Precio a Fijar,pferrario,Dolares,CONFIRMADO,MALASPINA MABEL INES,GIRASOL,,10.867,10.867,0.0,0.0,VITERRA ORIENTE,ORIENTE,ORIENTE,Buenos Aires,Operac Primarias,Compra,24/25
2558,2811454.0,290.0,2018-02-15,2018-05-01,2018-05-31,Precio Fijo,smonteoliva,Dolares,TERMINADO,JUAN ALBERTO SEGURA S.R.L.,SOJA,DUKAREVICH S.A.,89.28,90.0,89.28,89.28,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Exportacion,Compra,17/18
301105,,,2025-05-09,2025-05-09,2025-06-08,Precio a Fijar,edibaggio,Dolares,ENTREGADO,ADBLICK GRANOS,SOJA 2 BS,,512.92,512.92,509.052,1021.972,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
301180,,,2025-06-13,2025-06-13,2025-07-13,Precio a Fijar,pferrario,Dolares,ENTREGADO,LIEBANA ALBERTO OMAR,TRIGO PAN,,27.823,27.823,27.823,12.823,VITERRA ORIENTE,ORIENTE,ORIENTE,Buenos Aires,Operac Primarias,Compra,24/25
302057,,298.5,2025-08-06,2026-02-15,2026-03-17,Precio Fijo,sgarcia,Dolares,CONFIRMADO,CAPIVARA SA,GIRASOL,,120.0,120.0,0.0,0.0,VITERRA QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Operac Primarias,Compra,25/26
301104,,,2025-05-09,2025-05-09,2025-06-08,Precio a Fijar,malbarenque,Dolares,ENTREGADO,AGROGANADEROS DON JOSE SRL,MAIZ,,67.39,67.39,67.39,0.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
2731,2840894.0,150.0,2018-01-26,2018-07-01,2018-07-31,Precio Fijo,jveiga,Dolares,TERMINADO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,300.0,300.0,300.0,300.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
2736,2840910.0,152.0,2018-01-29,2018-05-15,2018-06-15,Precio Fijo,jveiga,Dolares,TERMINADO,ROAGRO NEGOCIOS S. A.,MAIZ,ROAGRO SA,210.767,210.0,210.767,210.767,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
303629,,308.45,2025-08-13,2025-08-13,2025-09-12,Precio Fijo,jrossello,Dolares,TERMINADO,BOUDOU ARTURO LUIS EMILIO,GIRASOL,,100.0,100.0,100.0,100.0,PLANTA VITERRA ING. WHITE,BAHIA BLANCA,INGENIERO WHITE,Buenos Aires,Operac Primarias,Compra,24/25
2743,2840943.0,156.0,2018-02-05,2018-06-01,2018-07-01,Precio Fijo,mlujan,Dolares,TERMINADO,SYNGENTA AGRO SA,MAIZ,FUTUROS Y OPCIONES SA,501.193,500.0,501.193,501.193,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
302542,,202.0,2025-08-07,2025-08-07,2025-09-06,Precio Fijo,mnunez,Dolares,TERMINADO,AGROPECUARIA TRES HERMANOS,TRIGO PAN,GRAINCOM SA,7.454,7.454,7.454,7.454,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
2527,2811005.0,165.0,2018-01-18,2018-02-01,2018-03-03,Precio Fijo,smonteoliva,Dolares,AJUSTADO,Y.P.F. S.A,CEBADA FORRAJERA,,90.0,90.0,90.0,90.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
303052,,173.25,2025-08-11,2025-08-11,2025-09-10,Precio Fijo,jdominguez,Dolares,TERMINADO,MORON SA,SORGO GRANIFERO,,87.0,87.0,87.0,87.0,SERV PORT SA  UNIDAD 6 PTO ROSARIO,UP RIVER,ROSARIO,Santa Fe,Operac Primarias,Compra,24/25
304184,,387000.0,2025-08-18,2025-08-18,2025-09-17,Precio Fijo,dmarini,Pesos Argentinos,TERMINADO,MANCINO ERNESTO PABLO,SOJA,CARAFFO PREMROU SOCIEDAD ANONIMA,10.5,10.5,10.5,10.5,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Exportacion,Compra,24/25
303158,,270000.0,2025-08-11,2025-08-11,2025-09-10,Precio Fijo,jveiga,Pesos Argentinos,CONFIRMADO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,1000.0,1000.0,59.357,1000.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
303018,,175.0,2025-08-11,2025-08-11,2025-09-10,Precio Fijo,mnunez,Dolares,TERMINADO,PRUNDER S.A.,MAIZ,CORTINA-BERUATTO S.A.,90.0,90.0,90.0,90.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
2613,2812131.0,195.0,2018-03-22,2018-03-22,2018-04-21,Precio Fijo,smonteoliva,Dolares,TERMINADO,CASTINEIRAS PEDRO,CEBADA FORRAJERA,CORRETAJE BAHIA S.A.,83.24,85.0,83.24,83.24,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
2614,2812134.0,206.0,2018-03-22,2018-03-22,2018-04-21,Precio Fijo,smonteoliva,Dolares,TERMINADO,LARTIRIGOYEN S.A.,TRIGO PAN,,1020.28,1000.0,1020.28,1020.28,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
305182,,361.35,2025-08-21,2025-08-21,2025-09-20,Precio Fijo,malbarenque,Dolares,TERMINADO,VENICA FERNANDO CESAR,GIRASOL,,26.622,26.622,26.622,26.622,BUNGE SAN JERÃ“NIMO,UP RIVER,SAN JERONIMO SUD,Santa Fe,Operac Primarias,Compra,24/25
2599,2811972.0,187.0,2018-03-16,2018-03-16,2018-04-15,Precio Fijo,smonteoliva,Dolares,TERMINADO,Y.P.F. S.A,CEBADA FORRAJERA,,335.453,420.0,335.453,335.453,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,17/18
2827,2850097.0,163.0,2017-08-18,2018-01-01,2018-01-31,Precio Fijo,ccampane,Dolares,TERMINADO,LA MARIANA S.A.,TRIGO PAN,ENRIQUE R. ZENI Y CIA. S.A.,600.6,600.0,600.6,600.6,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,17/18
304711,,600.0,2025-08-19,2025-08-19,2025-10-19,Precio Fijo,mcomba,Dolares,ENTREGADO,ROAGRO NEGOCIOS S. A.,UREA GRANULADA,,64.48,60.0,64.48,60.0,PROFERTIL - PGSM,UP RIVER,PUERTO GENERAL SAN MARTIN,Santa Fe,Agro Insumos,Venta,25/26
300992,,,2025-03-26,2025-03-26,2025-04-25,Precio a Fijar,sgarcia,Dolares,ENTREGADO,EL CASAL S.A.C.A.E.I.,GIRASOL,,50.0,50.0,50.0,50.0,VITERRA QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Operac Primarias,Compra,24/25
300994,,,2025-03-27,2025-03-27,2025-04-26,Precio a Fijar,calba,Dolares,ENTREGADO,BONACCORSO NORA ADRIANA,MAIZ,,449.756,457.395,449.756,66.0,VITERRA AMENABAR,AMENABAR,AMENABAR,Santa Fe,Operac Primarias,Compra,24/25
300983,,,2025-03-20,2025-03-20,2025-06-16,Precio a Fijar,calba,Dolares,REDUCCION TOTAL,SILOS S.A.,MAIZ,,0.0,794.882,0.0,0.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
2744,2840944.0,155.0,2018-02-05,2018-06-01,2018-07-01,Precio Fijo,mlujan,Dolares,TERMINADO,LA SORPRESA SAICA,MAIZ,MACRO AGRO SAU,86.82,90.0,86.82,86.82,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
301286,,275000.0,2025-08-01,2025-08-01,2025-08-31,Precio Fijo,parrigone,Pesos Argentinos,TERMINADO,EL MALON S.A.,TRIGO PAN,"ALDACOUR, DI MEGLIO S.A.",300.0,300.0,300.0,300.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
2732,2840898.0,150.0,2018-01-26,2018-07-01,2018-07-31,Precio Fijo,mlujan,Dolares,TERMINADO,MIRU AGROPECUARIA SRL,MAIZ,FUTUROS Y OPCIONES SA,500.0,500.0,500.0,500.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
299654,,,2025-07-29,2025-07-29,2025-08-28,Precio a Fijar,currutia,Dolares,CONFIRMADO,AGROPULVERIZACIONES TERRESTRES SRL,MAIZ,,150.0,150.0,141.343,141.343,VITERRA GENERAL PICO,GENERAL PICO,GENERAL PICO,LA PAMPA,Operac Primarias,Compra,24/25
2549,2811357.0,3527.0,2018-02-07,2018-02-15,2018-03-17,Precio Fijo,smonteoliva,Pesos Argentinos,TERMINADO,COOP.AGRIC.GAN.LTDA.DE A.ALSINA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,1000.28,1000.0,1000.28,1000.28,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
300993,,,2025-03-26,2025-03-26,2025-04-25,Precio a Fijar,sgarcia,Dolares,CONFIRMADO,LUCIFORA VICENTE OSCAR,GIRASOL,,50.0,50.0,44.98,40.0,VITERRA QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Operac Primarias,Compra,24/25
300984,,,2025-03-20,2025-03-20,2025-05-19,Precio a Fijar,jdominguez,Dolares,ENTREGADO,OSVALDO MARTINI E HIJOS SRL,MAIZ,,1503.036,1500.0,1503.036,1247.11,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,23/24
300990,,,2025-03-25,2025-03-25,2025-04-24,Precio a Fijar,stinari,Dolares,ENTREGADO,BOVONE JUAN DANIEL,GIRASOL,,18.448,149.357,18.448,18.448,VITERRA GRAL VILLEGAS,GRAL.VILLEGAS,GENERAL VILLEGAS,Buenos Aires,Operac Primarias,Compra,24/25
301958,,177.76,2025-08-06,2025-08-06,2025-09-05,Precio Fijo,mlanese,Dolares,ENTREGADO,TECNOCAMPO SA,MAIZ,,500.0,500.0,500.0,500.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
304804,,,2025-08-20,2025-08-20,2025-08-31,Precio Fijo,rfunes,Pesos Argentinos,ENTREGADO,LARTIRIGOYEN S.A.,SUPER FOSFATO TRIPLE GRANULADO,,28.76,28.76,28.76,0.0,MOVIPORT,UP RIVER,SAN NICOLAS,Buenos Aires,Agro Insumos,Prestamo/Devolucion,24/25
2541,2811244.0,175.0,2018-01-31,2018-01-31,2018-03-02,Precio Fijo,dmanzor,Dolares,TERMINADO,DIEGO OSCAR RODRIGUEZ,CEBADA FORRAJERA,MAROUN SA,114.1,120.0,114.1,114.1,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
302404,,235000.0,2025-08-07,2025-08-07,2025-09-06,Precio Fijo,parrigone,Pesos Argentinos,TERMINADO,PORFIRI CEREALES S.A.,MAIZ,MAROUN SA,700.0,700.0,700.0,700.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
2733,2840899.0,150.0,2018-01-26,2018-07-01,2018-07-31,Precio Fijo,jveiga,Dolares,TERMINADO,ASOC.DE COOP.ARGENTINAS COOP.LTDA,MAIZ,ASOC.DE COOP.ARGENTINAS COOP.LTDA,200.0,200.0,200.0,200.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,17/18
304724,,0.01,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,msiro,Dolares,ANULADO,VITERRA ARGENTINA S.A.,DUAL GOLD,,5.0,5.0,0.0,0.0,VITERRA  AMERICA,AMERICA,AMERICA,Buenos Aires,Agro Insumos,Venta,25/26
304731,,685.0,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,malbarenque,Dolares,ENTREGADO,COMPANIA DE CEREALES LA PELADA SA,MEZCLA 60% MAP - 40% SPS,,28.62,30.0,28.62,30.0,MOVIPORT,UP RIVER,SAN NICOLAS,Buenos Aires,Agro Insumos,Venta,24/25
304816,,205.03,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,lchima,Dolares,ENTREGADO,SYNGENTA AGRO SA,TRIGO PAN,,200.0,200.0,200.0,200.0,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
304734,,174.73,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,dmarini,Dolares,ENTREGADO,SYNGENTA AGRO SA,MAIZ,,450.0,450.0,450.0,450.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
304803,,,2025-08-20,2025-08-20,2025-08-31,Precio Fijo,rfunes,Pesos Argentinos,ENTREGADO,LARTIRIGOYEN S.A.,UREA GRANULADA,,61.16,61.16,61.16,0.0,MOVIPORT,UP RIVER,SAN NICOLAS,Buenos Aires,Agro Insumos,Prestamo/Devolucion,25/26
2538,2811221.0,175.0,2018-01-31,2018-01-31,2018-03-02,Precio Fijo,smonteoliva,Dolares,TERMINADO,LARTIRIGOYEN S.A.,CEBADA FORRAJERA,,1000.0,1000.0,1000.0,1000.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
302951,,175.0,2025-08-11,2025-08-11,2025-09-10,Precio Fijo,fespert,Dolares,TERMINADO,TOSQUITA CEREALES S.A.,MAIZ,ENRIQUE R. ZENI Y CIA. S.A.,15.325,15.325,15.325,15.325,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
300988,,,2025-03-21,2025-03-21,2025-04-20,Precio a Fijar,gmunoz,Dolares,ENTREGADO,EL MIRLO S.A.,MAIZ,,406.287,406.287,406.287,0.0,VITERRA AMENABAR,AMENABAR,AMENABAR,Santa Fe,Operac Primarias,Compra,24/25
2549,2811357.0,3527.0,2018-02-07,2018-02-15,2018-03-17,Precio Fijo,smonteoliva,Pesos Argentinos,TERMINADO,COOP.AGRIC.GAN.LTDA.DE A.ALSINA,TRIGO PAN,ASOC.DE COOP.ARGENTINAS COOP.LTDA,1000.28,1000.0,1000.28,1000.28,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
303020,,175.0,2025-08-11,2025-08-11,2025-09-10,Precio Fijo,dmanzor,Dolares,TERMINADO,ROAGRO NEGOCIOS S. A.,MAIZ,ROAGRO SA,60.0,60.0,60.0,60.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
300991,,,2025-03-25,2025-03-25,2025-04-24,Precio a Fijar,gmunoz,Dolares,CONFIRMADO,ARAGRO S.R.L.,SOJA,,190.0,190.0,153.08,153.08,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
300985,,,2025-03-21,2025-03-21,2025-04-20,Precio a Fijar,amontali,Dolares,CONFIRMADO,MALUZ S.A.,MAIZ,,314.02,314.02,253.45,0.0,VITERRA CARMEN DE ARECO,UP RIVER,CARMEN DE ARECO,Buenos Aires,Operac Primarias,Compra,24/25
2540,2811227.0,175.0,2018-01-31,2018-01-31,2018-03-02,Precio Fijo,dmanzor,Dolares,TERMINADO,SUR AGROPECUARIA SA,CEBADA FORRAJERA,DUKAREVICH S.A.,120.0,120.0,120.0,120.0,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,17/18
300997,,,2025-03-31,2025-03-31,2025-04-30,Precio a Fijar,gmunoz,Dolares,ENTREGADO,ARAGRO S.R.L.,MAIZ,,269.03,269.03,269.03,269.03,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Operac Primarias,Compra,24/25
2542,2811249.0,3421.25,2018-01-31,2018-01-31,2018-03-02,Precio Fijo,smonteoliva,Pesos Argentinos,TERMINADO,ALEA Y CIA. S.A.,CEBADA FORRAJERA,,300.0,300.0,300.0,300.0,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,17/18
2997,2811449.0,3618.0,2018-02-15,2018-02-15,2018-03-31,Precio Fijo,smonteoliva,Pesos Argentinos,TERMINADO,OSCAR PEDRO AGARRABERES,CEBADA FORRAJERA,MAROUN SA,1097.12,1100.0,1097.12,1102.88,TERMINAL QUEQUEN,NECOCHEA,QUEQUEN,Buenos Aires,Cereales Expo,Compra,17/18
304811,,170.0,2025-08-19,2025-08-19,2025-09-18,Precio Fijo,ffernandez,Dolares,TERMINADO,ROBERTO FORZANI SA,SORGO GRANIFERO,GRANAR S.A.,15.26,15.26,15.26,15.26,RENOVA TIMBUES,UP RIVER,TIMBUES JOSE MARIA,Santa Fe,Cereales Expo,Compra,24/25
303913,,190.0,2025-08-14,2025-08-14,2025-09-13,Precio Fijo,dmarini,Dolares,CONFIRMADO,E-GRAIN SA,CEBADA FORRAJERA,A Y J NARI S.A.,240.0,240.0,162.647,162.647,VITERRA PTO.GALVAN BB (SITIO 2-3),BAHIA BLANCA,PUERTO GALVAN,Buenos Aires,Cereales Expo,Compra,24/25
303462,,885.0,2025-08-13,2025-08-13,2025-11-30,Precio Fijo,rtobaldi,Dolares,CONFIRMADO,FRANCESCHINA ABEL ANTONIO,FOSFATO MONOAMONICO GRANULADO,,100.0,100.0,61.34,100.0,MOVIPORT,UP RIVER,SAN NICOLAS,Buenos Aires,Agro Insumos,Venta,25/26
